Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume KRW
1567728000,9/6/2019,BTCKRW,12647000,13000000,12300000,12341000,7316.17,92795955934
1567641600,9/5/2019,BTCKRW,12649000,12750000,12549000,12647000,3717.39,46963067760
1567555200,9/4/2019,BTCKRW,12720000,12899000,12436000,12649000,18680.95,2.35932E+11
1567468800,9/3/2019,BTCKRW,12445000,12971000,12312000,12720000,9577.97,1.21058E+11
1567382400,9/2/2019,BTCKRW,11780000,12556000,11738000,12445000,13445.99,1.6234E+11
1567296000,9/1/2019,BTCKRW,11616000,11858000,11555000,11780000,19241.78,2.23425E+11
1567209600,8/31/2019,BTCKRW,11662000,11728000,11510000,11616000,17226.76,2.00362E+11
1567123200,8/30/2019,BTCKRW,11537000,11770000,11397000,11662000,46102.56,5.35667E+11
1567036800,8/29/2019,BTCKRW,11791000,11794000,11380000,11537000,10652.94,1.22843E+11
1566950400,8/28/2019,BTCKRW,12230000,12325000,11700000,11791000,4407.36,52942058999
1566864000,8/27/2019,BTCKRW,12428000,12449000,12093000,12230000,2905.83,35567690516
1566777600,8/26/2019,BTCKRW,12223000,12680000,12216000,12428000,4587.77,57087942086
1566691200,8/25/2019,BTCKRW,12199000,12399000,12011000,12223000,2669.02,32521334239
1566604800,8/24/2019,BTCKRW,12465000,12474000,11985000,12199000,2853.36,34765305991
1566518400,8/23/2019,BTCKRW,12225000,12532000,12148000,12465000,3230.23,39883485234
1566432000,8/22/2019,BTCKRW,12303000,12444000,11819000,12225000,4943.15,59933335153
1566345600,8/21/2019,BTCKRW,12674000,12674000,12050000,12303000,3059.87,37420175832
1566259200,8/20/2019,BTCKRW,12674000,12674000,12674000,12674000,0,0
1566172800,8/19/2019,BTCKRW,12674000,12674000,12674000,12674000,0,0
1566086400,8/18/2019,BTCKRW,12429000,12740000,12234000,12674000,2505.69,31216911099
1566000000,8/17/2019,BTCKRW,12572000,12720000,12204000,12429000,4067.48,50972793018
1565913600,8/16/2019,BTCKRW,12637000,12854000,11939000,12572000,10225.42,1.26892E+11
1565827200,8/15/2019,BTCKRW,12210000,12777000,11505000,12637000,12742.45,1.55026E+11
1565740800,8/14/2019,BTCKRW,13148000,13152000,12100000,12210000,9108.28,1.15302E+11
1565654400,8/13/2019,BTCKRW,13701000,13740000,12981000,13148000,5228.58,69766351574
1565568000,8/12/2019,BTCKRW,13877000,13922000,13566000,13701000,2304.18,31601796599
1565481600,8/11/2019,BTCKRW,13691000,13926000,13426000,13877000,3580.87,49079248138
1565395200,8/10/2019,BTCKRW,14254000,14330000,13580000,13691000,5915.35,82180692914
1565308800,8/9/2019,BTCKRW,14253000,14300000,14000000,14254000,5162.8,73177174822
1565222400,8/8/2019,BTCKRW,14203000,14320000,13825000,14253000,6300.21,88935921407
1565136000,8/7/2019,BTCKRW,13787000,14392000,13545000,14203000,10036.03,1.40445E+11
1565049600,8/6/2019,BTCKRW,14192000,14551000,13414000,13787000,13517.21,1.89105E+11
1564963200,8/5/2019,BTCKRW,12969000,14239000,12953000,14192000,10876.52,1.49259E+11
1564876800,8/4/2019,BTCKRW,12791000,13050000,12460000,12969000,5532.17,70577766017
1564790400,8/3/2019,BTCKRW,12586000,12888000,12542000,12791000,4096.37,52284924978
1564704000,8/2/2019,BTCKRW,12300000,12775000,12216000,12586000,5596.96,69883064533
1564617600,8/1/2019,BTCKRW,11962000,12412000,11678000,12300000,5381.08,64543155901
1564531200,7/31/2019,BTCKRW,11343000,11969000,11320000,11962000,6001,70121443807
1564444800,7/30/2019,BTCKRW,11287000,11500000,11141000,11343000,3216.18,36311654620
1564358400,7/29/2019,BTCKRW,11330000,11550000,11150000,11287000,3655.36,41413081504
1564272000,7/28/2019,BTCKRW,11307000,11450000,11000000,11330000,3524.92,39745755513
1564185600,7/27/2019,BTCKRW,11668000,12019000,11145000,11307000,6305.65,72665263489
1564099200,7/26/2019,BTCKRW,11740000,11740000,11450000,11668000,3152.7,36497199943
1564012800,7/25/2019,BTCKRW,11610000,12107000,11565000,11740000,4814.45,57231686021
1563926400,7/24/2019,BTCKRW,11793000,11816000,11340000,11610000,7029.99,81134041909
1563840000,7/23/2019,BTCKRW,12325000,12326000,11760000,11793000,5720.54,68773758986
1563753600,7/22/2019,BTCKRW,12582000,12684000,12094000,12325000,4817.57,59804198761
1563667200,7/21/2019,BTCKRW,12778000,12840000,12295000,12582000,5352.94,67319446728
1563580800,7/20/2019,BTCKRW,12534000,13109000,12401000,12778000,7473.4,94989981527
1563494400,7/19/2019,BTCKRW,12660000,12800000,12200000,12534000,9452.06,1.17901E+11
1563408000,7/18/2019,BTCKRW,11643000,12800000,11093000,12660000,16182.55,1.94018E+11
1563321600,7/17/2019,BTCKRW,11420000,12000000,10870000,11643000,19200.76,2.19783E+11
1563235200,7/16/2019,BTCKRW,13189000,13400000,11301000,11420000,16096.72,1.97638E+11
1563148800,7/15/2019,BTCKRW,12416000,13451000,11879000,13189000,14836.71,1.85815E+11
1563062400,7/14/2019,BTCKRW,13808000,13850000,12373000,12416000,12244.69,1.59321E+11
1562976000,7/13/2019,BTCKRW,14194000,14255000,13401000,13808000,6253.43,86223018431
1562889600,7/12/2019,BTCKRW,13787000,14298000,13234000,14194000,11150.24,1.5438E+11
1562803200,7/11/2019,BTCKRW,14622000,14636000,13482000,13787000,16938.2,2.36642E+11
1562716800,7/10/2019,BTCKRW,14940000,15542000,14001000,14622000,17207.99,2.57833E+11
1562630400,7/9/2019,BTCKRW,14574000,15181000,14432000,14940000,12173.7,1.80794E+11
1562544000,7/8/2019,BTCKRW,13649000,14725000,13503000,14574000,9345.53,1.32247E+11
1562457600,7/7/2019,BTCKRW,13602000,13775000,13403000,13649000,4250.19,57682886972
1562371200,7/6/2019,BTCKRW,13346000,13980000,13340000,13602000,6917.9,94775815375
1562284800,7/5/2019,BTCKRW,13517000,13790000,13068000,13346000,9974.4,1.34152E+11
1562198400,7/4/2019,BTCKRW,14422000,14516000,13450000,13517000,11648.8,1.63736E+11
1562112000,7/3/2019,BTCKRW,13217000,14450000,13208000,14422000,16425.08,2.26198E+11
1562025600,7/2/2019,BTCKRW,13013000,13350000,11746000,13217000,21729.18,2.70694E+11
1561939200,7/1/2019,BTCKRW,13565000,13856000,12259000,13013000,16912.23,2.2113E+11
1561852800,6/30/2019,BTCKRW,14568000,14830000,13499000,13565000,9568.45,1.35391E+11
1561766400,6/29/2019,BTCKRW,15300000,15411000,14235000,14568000,10761.7,1.57914E+11
1561680000,6/28/2019,BTCKRW,14006000,15379000,13600000,15300000,17418.01,2.52587E+11
1561593600,6/27/2019,BTCKRW,10517000,14650000,10517000,14006000,14069.84,1.94289E+11
1561507200,6/26/2019,BTCKRW,10517000,10517000,10517000,10517000,0,0
1561420800,6/25/2019,BTCKRW,10517000,10517000,10517000,10517000,0,0
1561334400,6/24/2019,BTCKRW,10517000,10517000,10517000,10517000,0,0
1561248000,6/23/2019,BTCKRW,10517000,10517000,10517000,10517000,0,0
1561161600,6/22/2019,BTCKRW,10517000,10517000,10517000,10517000,0,0
1561075200,6/21/2019,BTCKRW,10517000,10517000,10517000,10517000,0,0
1560988800,6/20/2019,BTCKRW,10517000,10517000,10517000,10517000,0,0
1560902400,6/19/2019,BTCKRW,10517000,10517000,10517000,10517000,0,0
1560816000,6/18/2019,BTCKRW,10517000,10517000,10517000,10517000,0,0
1560729600,6/17/2019,BTCKRW,10517000,10517000,10517000,10517000,0,0
1560643200,6/16/2019,BTCKRW,10517000,10517000,10517000,10517000,0,0
1560556800,6/15/2019,BTCKRW,10465000,10540000,10315000,10517000,2078.01,21634545210
1560470400,6/14/2019,BTCKRW,9936000,10515000,9853000,10465000,4326.5,43949087419
1560384000,6/13/2019,BTCKRW,9792000,10029000,9697000,9936000,2759.43,27092999506
1560297600,6/12/2019,BTCKRW,9588000,9870000,9505000,9792000,3425.44,33157867905
1560211200,6/11/2019,BTCKRW,9740000,9750000,9450000,9588000,3113.61,29886848173
1560124800,6/10/2019,BTCKRW,9429000,9788000,9285000,9740000,4285.6,40863249993
1560038400,6/9/2019,BTCKRW,9728000,9770000,9336000,9429000,2656.82,25357268939
1559952000,6/8/2019,BTCKRW,9745000,9813000,9580000,9728000,1985.35,19258287402
1559865600,6/7/2019,BTCKRW,9489000,9814000,9380000,9745000,4081.56,39267864351
1559779200,6/6/2019,BTCKRW,9571000,9650000,9133000,9489000,3776.87,35529469611
1559692800,6/5/2019,BTCKRW,9488000,9777000,9329000,9571000,5317.37,50874121604
1559606400,6/4/2019,BTCKRW,10000000,10060000,9200000,9488000,9974.5,96682322942
1559520000,6/3/2019,BTCKRW,10500000,10502000,10000000,10000000,4582.62,47291690659
1559433600,6/2/2019,BTCKRW,10328000,10586000,10321000,10500000,2658.9,27802497093
1559347200,6/1/2019,BTCKRW,10371000,10400000,10232000,10328000,2467.96,25490209954
1559260800,5/31/2019,BTCKRW,10146000,10387000,9894000,10371000,5520.55,56242972249
1559174400,5/30/2019,BTCKRW,10339000,10827000,9900000,10146000,7537.66,77890866678
1559088000,5/29/2019,BTCKRW,10332000,10490000,10044000,10339000,4022.86,41427803065
1559001600,5/28/2019,BTCKRW,10371000,10451000,10202000,10332000,3812.15,39426873858
1558915200,5/27/2019,BTCKRW,10299000,10590000,10253000,10371000,5836.44,60767218573
1558828800,5/26/2019,BTCKRW,9593000,10434000,9390000,10299000,6052.99,60214622818
1558742400,5/25/2019,BTCKRW,9559000,9662000,9500000,9593000,2365.28,22656324766
1558656000,5/24/2019,BTCKRW,9475000,9688000,9351000,9559000,4838.41,46117544160
1558569600,5/23/2019,BTCKRW,9289000,9587000,9005000,9475000,6211.23,57676307209
1558483200,5/22/2019,BTCKRW,9507000,9597000,9202000,9289000,5264,49632177426
1558396800,5/21/2019,BTCKRW,9580000,9645000,9400000,9507000,4429.62,42151910982
1558310400,5/20/2019,BTCKRW,9699000,9701000,9200000,9580000,7173.88,68125973530
1558224000,5/19/2019,BTCKRW,8800000,9771000,8793000,9699000,8587.39,80950785298
1558137600,5/18/2019,BTCKRW,8885000,9215000,8700000,8800000,6236.91,55634472298
1558051200,5/17/2019,BTCKRW,9452000,9530000,8008000,8885000,14274.01,1.24688E+11
1557964800,5/16/2019,BTCKRW,9618000,9833000,9261000,9452000,10359.44,99237078606
1557878400,5/15/2019,BTCKRW,9536000,9753000,9242000,9618000,8631.1,82162333986
1557792000,5/14/2019,BTCKRW,9240000,9900000,9097000,9536000,13844.55,1.3174E+11
1557705600,5/13/2019,BTCKRW,8174000,9505000,8064000,9240000,14311.76,1.27339E+11
1557619200,5/12/2019,BTCKRW,8382000,8800000,7914000,8174000,10483.41,87647761628
1557532800,5/11/2019,BTCKRW,7500000,8528000,7498000,8382000,10091.73,80805205723
1557446400,5/10/2019,BTCKRW,7270000,7587000,7233000,7500000,4966.23,36785826828
1557360000,5/9/2019,BTCKRW,6951000,7296000,6951000,7270000,4311.9,30705191621
1557273600,5/8/2019,BTCKRW,6758000,6972000,6680000,6951000,2780.38,18980169153
1557187200,5/7/2019,BTCKRW,6619000,6874000,6613000,6851000,2128.26,14448185147
1557100800,5/6/2019,BTCKRW,6700000,6703000,6569000,6619000,2013.11,13339304127
1557014400,5/5/2019,BTCKRW,6713000,6725000,6600000,6700000,1393.68,9301464633
1556928000,5/4/2019,BTCKRW,6583000,6750000,6443000,6713000,3399.34,22552045025
1556841600,5/3/2019,BTCKRW,6329000,6717000,6300000,6583000,5107.22,33486736951
1556755200,5/2/2019,BTCKRW,6200000,6369000,6167000,6329000,1871.38,11726550670
1556668800,5/1/2019,BTCKRW,6124000,6200000,6117000,6200000,1506.02,9267208978
1556582400,4/30/2019,BTCKRW,6030000,6173000,6010000,6124000,2361.65,14334847716
1556496000,4/29/2019,BTCKRW,6130000,6158000,5937000,6030000,3067.67,18617834618
1556409600,4/28/2019,BTCKRW,6110000,6185000,6090000,6130000,1175.72,7213711994
1556323200,4/27/2019,BTCKRW,6138000,6166000,6053000,6110000,1351.92,8263363707
1556236800,4/26/2019,BTCKRW,6111000,6320000,6012000,6138000,4916.33,30223881455
1556150400,4/25/2019,BTCKRW,6419000,6448000,6061000,6111000,4378.91,27587051934
1556064000,4/24/2019,BTCKRW,6443000,6560000,6300000,6419000,5814.77,37453304558
1555977600,4/23/2019,BTCKRW,6235000,6542000,6220000,6443000,5024.57,32216203577
1555891200,4/22/2019,BTCKRW,6142000,6282000,6100000,6235000,2883.77,17776327747
1555804800,4/21/2019,BTCKRW,6150000,6180000,6057000,6142000,2208.72,13534866219
1555718400,4/20/2019,BTCKRW,6087000,6161000,6081000,6150000,1595.61,9770996217
1555632000,4/19/2019,BTCKRW,6069000,6131000,5997000,6087000,2761.09,16711155443
1555545600,4/18/2019,BTCKRW,6012000,6090000,5997000,6069000,3410.07,20588270040
1555459200,4/17/2019,BTCKRW,6040000,6097000,5969000,6012000,3090.13,18578007649
1555372800,4/16/2019,BTCKRW,5859000,6050000,5840000,6040000,2360.86,13970469783
1555286400,4/15/2019,BTCKRW,5956000,5994000,5825000,5859000,2211.62,13145079520
1555200000,4/14/2019,BTCKRW,5888000,5982000,5823000,5956000,861.93,5085879242
1555113600,4/13/2019,BTCKRW,5910000,5945000,5822000,5888000,1092.53,6431155086
1555027200,4/12/2019,BTCKRW,5873000,5920000,5650000,5910000,2146.02,12473032707
1554940800,4/11/2019,BTCKRW,6168000,6201000,5762000,5873000,3445.42,20529286418
1554854400,4/10/2019,BTCKRW,5998000,6225000,5985000,6168000,1827.38,11137269973
1554768000,4/9/2019,BTCKRW,6072000,6073000,5930000,5998000,1348.23,8090681899
1554681600,4/8/2019,BTCKRW,5886000,6097000,5853000,6072000,2926.88,17552942372
1554595200,4/7/2019,BTCKRW,5749000,5920000,5746000,5886000,1334.72,7796113968
1554508800,4/6/2019,BTCKRW,5674000,5912000,5600000,5749000,1759.73,10095851594
1554422400,4/5/2019,BTCKRW,5561000,5694000,5537000,5674000,2199.9,12317236824
1554336000,4/4/2019,BTCKRW,5616000,5759000,5450000,5561000,2826.75,15850954750
1554249600,4/3/2019,BTCKRW,5515000,5973000,5437000,5616000,6494.57,36749137457
1554163200,4/2/2019,BTCKRW,4745000,5700000,4744000,5515000,10232.93,54325258508
1554076800,4/1/2019,BTCKRW,4650000,4790000,4625000,4745000,3540.81,16703452855
1552953600,3/19/2019,BTCKRW,4455000,4470000,4450000,4464000,249.5,1113024994
1552867200,3/18/2019,BTCKRW,4425000,4484000,4420000,4455000,3593.15,15978182934
1552780800,3/17/2019,BTCKRW,4439000,4446000,4389000,4425000,2776.72,12270364059
1552694400,3/16/2019,BTCKRW,4360000,4498000,4355000,4439000,4007.72,17776372518
1552608000,3/15/2019,BTCKRW,4342000,4380000,4331000,4360000,3759.42,16364813261
1552521600,3/14/2019,BTCKRW,4325000,4381000,4285000,4342000,4758.12,20634634062
1552435200,3/13/2019,BTCKRW,4323000,4350000,4298000,4325000,4015.18,17376436021
1552348800,3/12/2019,BTCKRW,4335000,4354000,4272000,4323000,4208.06,18185030120
1552262400,3/11/2019,BTCKRW,4333000,4370000,4293000,4335000,5010.64,21699057929
1552176000,3/10/2019,BTCKRW,4358000,4358000,4310000,4333000,3927.19,17004353924
1552089600,3/9/2019,BTCKRW,4313000,4390000,4289000,4358000,5137.12,22252288100
1552003200,3/8/2019,BTCKRW,4290000,4376000,4235000,4313000,6388.79,27590627454
1551916800,3/7/2019,BTCKRW,4263000,4306000,4259000,4290000,3610.18,15477767159
1551830400,3/6/2019,BTCKRW,4244000,4294000,4213000,4263000,2991.39,12721117806
1551744000,3/5/2019,BTCKRW,4154000,4267000,4139000,4244000,3964.67,16653621515
1551657600,3/4/2019,BTCKRW,4234000,4255000,4122000,4154000,3812.8,15907089739
1551571200,3/3/2019,BTCKRW,4253000,4266000,4219000,4234000,1720.25,7314411081
1551484800,3/2/2019,BTCKRW,4253000,4271000,4210000,4253000,1818.46,7731445858
1551398400,3/1/2019,BTCKRW,4240000,4270000,4237000,4253000,1879.3,7991056449
1551312000,2/28/2019,BTCKRW,4256000,4330000,4200000,4240000,4013.38,17098609114
1551225600,2/27/2019,BTCKRW,4235000,4270000,4134000,4256000,3856.98,16336977743
1551139200,2/26/2019,BTCKRW,4255000,4263000,4208000,4235000,3764.22,15943399609
1551052800,2/25/2019,BTCKRW,4192000,4274000,4184000,4255000,4698.47,19910170860
1550966400,2/24/2019,BTCKRW,4478000,4557000,4141000,4192000,8580.96,37321272341
1550880000,2/23/2019,BTCKRW,4353000,4497000,4322000,4478000,2675.74,11753932513
1550793600,2/22/2019,BTCKRW,4333000,4377000,4329000,4353000,2740.1,11926360810
1550707200,2/21/2019,BTCKRW,4319000,4397000,4297000,4333000,3967.73,17207658273
1550620800,2/20/2019,BTCKRW,4255000,4339000,4217000,4319000,3884.32,16642380596
1550534400,2/19/2019,BTCKRW,4240000,4338000,4166000,4255000,5535.71,23581135189
1550448000,2/18/2019,BTCKRW,4042000,4264000,4031000,4240000,6109.58,25345317124
1550361600,2/17/2019,BTCKRW,4005000,4090000,3987000,4042000,2513.04,10096491272
1550275200,2/16/2019,BTCKRW,3990000,4028000,3988000,4005000,1806.35,7240025102
1550188800,2/15/2019,BTCKRW,3985000,4038000,3980000,3990000,2609.27,10431768282
1550102400,2/14/2019,BTCKRW,3985000,3998000,3968000,3985000,2289.2,9122139996
1550016000,2/13/2019,BTCKRW,3983000,4012000,3968000,3985000,2729.89,10883383845
1549929600,2/12/2019,BTCKRW,3989000,4014000,3947000,3983000,2904.06,11569411491
1549843200,2/11/2019,BTCKRW,4029000,4033000,3974000,3989000,3126.4,12474805321
1549756800,2/10/2019,BTCKRW,4000000,4033000,3937000,4029000,2522.54,10069883336
1549670400,2/9/2019,BTCKRW,4005000,4033000,3970000,4000000,2886.35,11540588403
1549584000,2/8/2019,BTCKRW,3787000,4100000,3770000,4005000,5318.1,20735614749
1549497600,2/7/2019,BTCKRW,3788000,3809000,3780000,3787000,2297.8,8707596136
1549411200,2/6/2019,BTCKRW,3837000,3850000,3759000,3788000,2666.08,10111010305
1549324800,2/5/2019,BTCKRW,3827000,3848000,3817000,3837000,1809.26,6936664162
1549238400,2/4/2019,BTCKRW,3826000,3847000,3796000,3827000,1801.78,6896114182
1549152000,2/3/2019,BTCKRW,3856000,3861000,3795000,3826000,1432.94,5473012861
1549065600,2/2/2019,BTCKRW,3818000,3867000,3797000,3856000,1709.6,6525373896
1548979200,2/1/2019,BTCKRW,3778000,3824000,3740000,3818000,2520.02,9526921658
1548892800,1/31/2019,BTCKRW,5050000,5050000,5050000,5050000,0,0
1548806400,1/30/2019,BTCKRW,5050000,5050000,5050000,5050000,0,0
1548720000,1/29/2019,BTCKRW,5050000,5050000,5050000,5050000,0,0
1548633600,1/28/2019,BTCKRW,5050000,5050000,5050000,5050000,0,0
1548547200,1/27/2019,BTCKRW,5050000,5050000,5050000,5050000,0,0
1548460800,1/26/2019,BTCKRW,5050000,5050000,5050000,5050000,0,0
1548374400,1/25/2019,BTCKRW,5050000,5050000,5050000,5050000,0,0
1548288000,1/24/2019,BTCKRW,5050000,5050000,5050000,5050000,0,0
1548201600,1/23/2019,BTCKRW,5050000,5050000,5050000,5050000,0,0
1548115200,1/22/2019,BTCKRW,5050000,5050000,5050000,5050000,0,0
1548028800,1/21/2019,BTCKRW,5050000,5050000,5050000,5050000,0,0
1547942400,1/20/2019,BTCKRW,5050000,5050000,5050000,5050000,0,0
1547856000,1/19/2019,BTCKRW,5050000,5050000,5050000,5050000,0,0
1547769600,1/18/2019,BTCKRW,5050000,5050000,5050000,5050000,0,0
1547683200,1/17/2019,BTCKRW,5050000,5050000,5050000,5050000,0,0
1547596800,1/16/2019,BTCKRW,5050000,5050000,5050000,5050000,0,0
1547510400,1/15/2019,BTCKRW,5050000,5050000,5050000,5050000,0,0
1547424000,1/14/2019,BTCKRW,5050000,5050000,5050000,5050000,0,0
1547337600,1/13/2019,BTCKRW,5050000,5050000,5050000,5050000,0,0
1547251200,1/12/2019,BTCKRW,5050000,5050000,5050000,5050000,0,0
1547164800,1/11/2019,BTCKRW,5050000,5050000,5050000,5050000,0,0
1547078400,1/10/2019,BTCKRW,5050000,5050000,5050000,5050000,0,0
1546992000,1/9/2019,BTCKRW,5050000,5050000,5050000,5050000,0,0
1546905600,1/8/2019,BTCKRW,5050000,5050000,5050000,5050000,0,0
1546819200,1/7/2019,BTCKRW,5050000,5050000,5050000,5050000,0,0
1546732800,1/6/2019,BTCKRW,5050000,5050000,5050000,5050000,0,0
1546646400,1/5/2019,BTCKRW,5050000,5050000,5050000,5050000,0,0
1546560000,1/4/2019,BTCKRW,5050000,5050000,5050000,5050000,0,0
1546473600,1/3/2019,BTCKRW,5050000,5050000,5050000,5050000,0,0
1546387200,1/2/2019,BTCKRW,5050000,5050000,5050000,5050000,0,0
1546300800,1/1/2019,BTCKRW,5050000,5050000,5050000,5050000,0,0
1546214400,12/31/2018,BTCKRW,5050000,5050000,5050000,5050000,0,0
1546128000,12/30/2018,BTCKRW,5050000,5050000,5050000,5050000,0,0
1546041600,12/29/2018,BTCKRW,5050000,5050000,5050000,5050000,0,0
1545955200,12/28/2018,BTCKRW,5050000,5050000,5050000,5050000,0,0
1545868800,12/27/2018,BTCKRW,5050000,5050000,5050000,5050000,0,0
1545782400,12/26/2018,BTCKRW,5050000,5050000,5050000,5050000,0,0
1545696000,12/25/2018,BTCKRW,5050000,5050000,5050000,5050000,0,0
1545609600,12/24/2018,BTCKRW,5050000,5050000,5050000,5050000,0,0
1545523200,12/23/2018,BTCKRW,5050000,5050000,5050000,5050000,0,0
1545436800,12/22/2018,BTCKRW,5050000,5050000,5050000,5050000,0,0
1545350400,12/21/2018,BTCKRW,5050000,5050000,5050000,5050000,0,0
1545264000,12/20/2018,BTCKRW,5050000,5050000,5050000,5050000,0,0
1545177600,12/19/2018,BTCKRW,5050000,5050000,5050000,5050000,0,0
1545091200,12/18/2018,BTCKRW,5050000,5050000,5050000,5050000,0,0
1545004800,12/17/2018,BTCKRW,5050000,5050000,5050000,5050000,0,0
1544918400,12/16/2018,BTCKRW,5050000,5050000,5050000,5050000,0,0
1544832000,12/15/2018,BTCKRW,5050000,5050000,5050000,5050000,0,0
1544745600,12/14/2018,BTCKRW,5050000,5050000,5050000,5050000,0,0
1544659200,12/13/2018,BTCKRW,5050000,5050000,5050000,5050000,0,0
1544572800,12/12/2018,BTCKRW,5050000,5050000,5050000,5050000,0,0
1544486400,12/11/2018,BTCKRW,5050000,5050000,4304000,4304000,0,0
1544400000,12/10/2018,BTCKRW,5050000,5050000,5050000,5050000,0,0
1544313600,12/9/2018,BTCKRW,5050000,5050000,5050000,5050000,0,0
1544227200,12/8/2018,BTCKRW,5050000,5050000,5050000,5050000,0,0
1544140800,12/7/2018,BTCKRW,5050000,5050000,5050000,5050000,0,0
1544054400,12/6/2018,BTCKRW,5050000,5050000,5050000,5050000,0,0
1543968000,12/5/2018,BTCKRW,5050000,5050000,5050000,5050000,0,0
1543881600,12/4/2018,BTCKRW,5050000,5050000,5050000,5050000,0,0
1543795200,12/3/2018,BTCKRW,5050000,5050000,5050000,5050000,0,0
1543708800,12/2/2018,BTCKRW,5050000,5050000,5050000,5050000,0,0
1543622400,12/1/2018,BTCKRW,5050000,5050000,5050000,5050000,0,0
1543536000,11/30/2018,BTCKRW,5050000,5050000,5050000,5050000,0,0
1543449600,11/29/2018,BTCKRW,5050000,5050000,5050000,5050000,0,0
1543363200,11/28/2018,BTCKRW,5050000,5050000,5050000,5050000,0,0
1543276800,11/27/2018,BTCKRW,5050000,5050000,5050000,5050000,0,0
1543190400,11/26/2018,BTCKRW,5050000,5050000,5050000,5050000,0,0
1543104000,11/25/2018,BTCKRW,5050000,5050000,5050000,5050000,0,0
1543017600,11/24/2018,BTCKRW,5050000,5188000,5050000,5188000,0,0
1542931200,11/23/2018,BTCKRW,5050000,5050000,5050000,5050000,0,0
1542844800,11/22/2018,BTCKRW,5050000,5050000,5050000,5050000,0,0
1542758400,11/21/2018,BTCKRW,5050000,5050000,5050000,5050000,0,0
1542672000,11/20/2018,BTCKRW,5609000,5748000,4998000,5050000,7767.52,41883566656
1542585600,11/19/2018,BTCKRW,6424000,6428000,5549000,5609000,5518.73,32957100394
1542499200,11/18/2018,BTCKRW,6402000,6455000,6372000,6424000,924.02,5928643052
1542412800,11/17/2018,BTCKRW,6422000,6432000,6341000,6402000,1284.31,8192250787
1542326400,11/16/2018,BTCKRW,6527000,6600000,6337000,6422000,2847.93,18376343611
1542240000,11/15/2018,BTCKRW,6781000,6808000,6264000,6527000,4981.59,32462142639
1542153600,11/14/2018,BTCKRW,7245000,7268000,6502000,6781000,4142.39,28692326444
1542067200,11/13/2018,BTCKRW,7254000,7272000,7213000,7245000,1768.87,12818265588
1541980800,11/12/2018,BTCKRW,7264000,7300000,7243000,7254000,1478.28,10732481125
1541894400,11/11/2018,BTCKRW,7240000,7272000,7198000,7264000,47016.7,3.40855E+11
1541808000,11/10/2018,BTCKRW,7249000,7293000,7229000,7240000,94184.61,6.83277E+11
1541721600,11/9/2018,BTCKRW,7293000,7329000,7211000,7249000,77757.99,5.64892E+11
1541635200,11/8/2018,BTCKRW,7310000,7341000,7240000,7293000,62179.25,4.5361E+11
1541548800,11/7/2018,BTCKRW,7240000,7363000,7223000,7310000,81923.17,5.99545E+11
1541462400,11/6/2018,BTCKRW,7199000,7259000,7187000,7240000,94131.47,6.79187E+11
1541376000,11/5/2018,BTCKRW,7221000,7253000,7187000,7199000,133947.84,9.66221E+11
1541289600,11/4/2018,BTCKRW,7148000,7266000,7134000,7221000,98658.41,7.08375E+11
1541203200,11/3/2018,BTCKRW,7181000,7190000,7110000,7148000,80607.01,5.76513E+11
1541116800,11/2/2018,BTCKRW,7178000,7240000,7152000,7181000,95330.7,6.85236E+11
1541030400,11/1/2018,BTCKRW,7162000,7200000,7147000,7178000,98773.21,7.08104E+11
1540944000,10/31/2018,BTCKRW,7142000,7203000,7086000,7162000,87573.19,6.25995E+11
1540857600,10/30/2018,BTCKRW,7106000,7201000,7102000,7142000,71030.96,5.07053E+11
1540771200,10/29/2018,BTCKRW,7259000,7273000,7093000,7106000,78958.55,5.6842E+11
1540684800,10/28/2018,BTCKRW,7290000,7306000,7245000,7259000,42541.43,3.09414E+11
1540598400,10/27/2018,BTCKRW,7275000,7301000,7255000,7290000,70576.33,5.13733E+11
1540512000,10/26/2018,BTCKRW,7273000,7316000,7235000,7275000,62192.86,4.52397E+11
1540425600,10/25/2018,BTCKRW,7285000,7310000,7234000,7273000,81442.39,5.91885E+11
1540339200,10/24/2018,BTCKRW,7270000,7330000,7265000,7285000,69685.42,5.0835E+11
1540252800,10/23/2018,BTCKRW,7298000,7330000,7250000,7270000,75401.07,5.49739E+11
1540166400,10/22/2018,BTCKRW,7315000,7354000,7269000,7298000,54026.83,3.94504E+11
1540080000,10/21/2018,BTCKRW,7311000,7363000,7299000,7315000,43051.84,3.15233E+11
1539993600,10/20/2018,BTCKRW,7302000,7352000,7272000,7311000,42635.3,3.11268E+11
1539907200,10/19/2018,BTCKRW,7336000,7378000,7280000,7302000,46997.43,3.43774E+11
1539820800,10/18/2018,BTCKRW,7334000,7398000,7309000,7336000,35616.03,2.61982E+11
1539734400,10/17/2018,BTCKRW,7372000,7380000,7288000,7334000,30381.41,2.22629E+11
1539648000,10/16/2018,BTCKRW,7421000,7421000,7385000,7385000,0,0
1539561600,10/15/2018,BTCKRW,7197000,7875000,7165000,7421000,27814.57,2.05102E+11
1539475200,10/14/2018,BTCKRW,7194000,7256000,7170000,7197000,34402.5,2.48452E+11
1539388800,10/13/2018,BTCKRW,7197000,7217000,7167000,7194000,32628.04,2.34576E+11
